"mean_prob","label","id"
0.4638062634,"clinically
unexplored",2002
0.46359322,"clinically
unexplored",2003
0.463572489,"clinically
unexplored",2004
0.46297203957,"clinically
unexplored",2005
0.462963433,"clinically
unexplored",2006
0.462853555,"clinically
unexplored",2007
0.462763887,"clinically
unexplored",2008
0.462440078,"clinically
unexplored",2009
0.462415811,"clinically
unexplored",2010
0.46230089,"clinically
unexplored",2011
0.4622665381,"clinically
unexplored",2012
0.4621573121,"clinically
unexplored",2013
0.4617985062,"clinically
unexplored",2014
0.4617695889478,"clinically
unexplored",2015
0.461619861,"clinically
unexplored",2016
0.46151835155,"clinically
unexplored",2017
0.4611800836,"clinically
unexplored",2018
0.46111087,"clinically
unexplored",2019
0.4610215948,"clinically
unexplored",2020
0.460870634526,"clinically
unexplored",2021
0.4605080154,"clinically
unexplored",2022
0.460453689,"clinically
unexplored",2023
0.4604229445,"clinically
unexplored",2024
0.4602740916,"clinically
unexplored",2025
0.4599269465,"clinically
unexplored",2026
0.45988733611,"clinically
unexplored",2027
0.45898367132,"clinically
unexplored",2028
0.458948362,"clinically
unexplored",2029
0.45881912228,"clinically
unexplored",2030
0.45878731,"clinically
unexplored",2031
0.458776508,"clinically
unexplored",2032
0.45875603996,"clinically
unexplored",2033
0.4586237452,"clinically
unexplored",2034
0.4584777182,"clinically
unexplored",2035
0.4581629955,"clinically
unexplored",2036
0.458062017,"clinically
unexplored",2037
0.458000161,"clinically
unexplored",2038
0.457741159,"clinically
unexplored",2039
0.457671095,"clinically
unexplored",2040
0.45749384519,"clinically
unexplored",2041
0.457379276,"clinically
unexplored",2042
0.457175986,"clinically
unexplored",2043
0.4569776016,"clinically
unexplored",2044
0.45692151549,"clinically
unexplored",2045
0.45658673339,"clinically
unexplored",2046
0.45616454,"clinically
unexplored",2047
0.45608078129,"clinically
unexplored",2048
0.4560008358,"clinically
unexplored",2049
0.455960212,"clinically
unexplored",2050
0.455667507,"clinically
unexplored",2051
0.455600190712,"clinically
unexplored",2052
0.4551849842,"clinically
unexplored",2053
0.455128902,"clinically
unexplored",2054
0.455057883,"clinically
unexplored",2055
0.454785241,"clinically
unexplored",2056
0.4547640651,"clinically
unexplored",2057
0.454556444,"clinically
unexplored",2058
0.45443668811,"clinically
unexplored",2059
0.4542832185,"clinically
unexplored",2060
0.454198174,"clinically
unexplored",2061
0.454047235,"clinically
unexplored",2062
0.4539890197,"clinically
unexplored",2063
0.4538317274,"clinically
unexplored",2064
0.4537552548,"clinically
unexplored",2065
0.45364528015,"clinically
unexplored",2066
0.45361413173,"clinically
unexplored",2067
0.453526857,"clinically
unexplored",2068
0.4534662408,"clinically
unexplored",2069
0.4534217078365,"clinically
unexplored",2070
0.4532842269,"clinically
unexplored",2071
0.4532754937,"clinically
unexplored",2072
0.4524430969,"clinically
unexplored",2073
0.45215364917,"clinically
unexplored",2074
0.4520273181,"clinically
unexplored",2075
0.451816338,"clinically
unexplored",2076
0.4518134265,"clinically
unexplored",2077
0.4514989444,"clinically
unexplored",2078
0.451487176,"clinically
unexplored",2079
0.4513109176,"clinically
unexplored",2080
0.4512352746,"clinically
unexplored",2081
0.451140062953,"clinically
unexplored",2082
0.4509230274,"clinically
unexplored",2083
0.45084865035,"clinically
unexplored",2084
0.45077670769,"clinically
unexplored",2085
0.45072628,"clinically
unexplored",2086
0.4504086867,"clinically
unexplored",2087
0.450354615,"clinically
unexplored",2088
0.450264897,"clinically
unexplored",2089
0.449984899,"clinically
unexplored",2090
0.449765425,"clinically
unexplored",2091
0.44973761,"clinically
unexplored",2092
0.449634792,"clinically
unexplored",2093
0.449623842678,"clinically
unexplored",2094
0.449557563,"clinically
unexplored",2095
0.4495314367094,"clinically
unexplored",2096
0.449492626077,"clinically
unexplored",2097
0.449468402,"clinically
unexplored",2098
0.44938082918,"clinically
unexplored",2099
0.449316958,"clinically
unexplored",2100
0.4492813040819,"clinically
unexplored",2101
0.4491425951,"clinically
unexplored",2102
0.449041618,"clinically
unexplored",2103
0.4484600165,"clinically
unexplored",2104
0.4482632655,"clinically
unexplored",2105
0.448164235,"clinically
unexplored",2106
0.448069875,"clinically
unexplored",2107
0.4480612974,"clinically
unexplored",2108
0.447990659,"clinically
unexplored",2109
0.4478834868,"clinically
unexplored",2110
0.4478494786,"clinically
unexplored",2111
0.44765137,"clinically
unexplored",2112
0.447487157,"clinically
unexplored",2113
0.44718271,"clinically
unexplored",2114
0.446875028,"clinically
unexplored",2115
0.446794121,"clinically
unexplored",2116
0.44676892432,"clinically
unexplored",2117
0.44660129,"clinically
unexplored",2118
0.4461846278,"clinically
unexplored",2119
0.4461186823,"clinically
unexplored",2120
0.445855221,"clinically
unexplored",2121
0.4456147616,"clinically
unexplored",2122
0.4455129083,"clinically
unexplored",2123
0.445434872,"clinically
unexplored",2124
0.445414487,"clinically
unexplored",2125
0.445285248,"clinically
unexplored",2126
0.444974986,"clinically
unexplored",2127
0.444895934,"clinically
unexplored",2128
0.4448136574,"clinically
unexplored",2129
0.444799907,"clinically
unexplored",2130
0.444679509,"clinically
unexplored",2131
0.444538568,"clinically
unexplored",2132
0.4444433439,"clinically
unexplored",2133
0.4444302247,"clinically
unexplored",2134
0.444336795,"clinically
unexplored",2135
0.4442878896,"clinically
unexplored",2136
0.44400208418,"clinically
unexplored",2137
0.44380256939,"clinically
unexplored",2138
0.4437748667,"clinically
unexplored",2139
0.443616471,"clinically
unexplored",2140
0.44353308307,"clinically
unexplored",2141
0.443379709,"clinically
unexplored",2142
0.44319153141,"clinically
unexplored",2143
0.442999834,"clinically
unexplored",2144
0.4429052952,"clinically
unexplored",2145
0.44262846202,"clinically
unexplored",2146
0.4425866376,"clinically
unexplored",2147
0.4425273263,"clinically
unexplored",2148
0.4420970232,"clinically
unexplored",2149
0.441937071,"clinically
unexplored",2150
0.44163213449,"clinically
unexplored",2151
0.44156403846,"clinically
unexplored",2152
0.441442014,"clinically
unexplored",2153
0.441400555,"clinically
unexplored",2154
0.44135792491,"clinically
unexplored",2155
0.441288697,"clinically
unexplored",2156
0.44114273251,"clinically
unexplored",2157
0.44097678831,"clinically
unexplored",2158
0.44086817017,"clinically
unexplored",2159
0.4407537734,"clinically
unexplored",2160
0.440607462,"clinically
unexplored",2161
0.440072762,"clinically
unexplored",2162
0.440019949,"clinically
unexplored",2163
0.4398876352,"clinically
unexplored",2164
0.4398458608374,"clinically
unexplored",2165
0.439797501,"clinically
unexplored",2166
0.439670574,"clinically
unexplored",2167
0.439317128,"Known IO
targets",2168
0.439253524,"clinically
unexplored",2169
0.439176948,"clinically
unexplored",2170
0.4391465455,"clinically
unexplored",2171
0.438781345,"clinically
unexplored",2172
0.438587476,"clinically
unexplored",2173
0.438510149,"clinically
unexplored",2174
0.438346396,"clinically
unexplored",2175
0.438308236,"clinically
unexplored",2176
0.4383036385,"clinically
unexplored",2177
0.4381456347,"clinically
unexplored",2178
0.4380671806,"clinically
unexplored",2179
0.43797616,"clinically
unexplored",2180
0.4379644272,"clinically
unexplored",2181
0.43770415377,"clinically
unexplored",2182
0.4376606074,"clinically
unexplored",2183
0.4375802898,"clinically
unexplored",2184
0.4375529896,"clinically
unexplored",2185
0.437425675,"clinically
unexplored",2186
0.437365894214,"clinically
unexplored",2187
0.43726731885,"clinically
unexplored",2188
0.43721362386,"clinically
unexplored",2189
0.437131247,"clinically
unexplored",2190
0.4370747151,"clinically
unexplored",2191
0.437071132,"clinically
unexplored",2192
0.4370223464,"clinically
unexplored",2193
0.436877118,"clinically
unexplored",2194
0.436871259,"clinically
unexplored",2195
0.4367861145,"clinically
unexplored",2196
0.436653474,"Known IO
targets",2197
0.436549958,"clinically
unexplored",2198
0.43642608987,"clinically
unexplored",2199
0.436281449,"clinically
unexplored",2200
0.4361571495,"clinically
unexplored",2201
0.43614757867,"clinically
unexplored",2202
0.435906748,"clinically
unexplored",2203
0.435905973,"clinically
unexplored",2204
0.435877956,"clinically
unexplored",2205
0.435745577,"Known IO
targets",2206
0.435576882,"clinically
unexplored",2207
0.435515466,"clinically
unexplored",2208
0.4355021734,"clinically
unexplored",2209
0.435423536,"clinically
unexplored",2210
0.43536144,"clinically
unexplored",2211
0.435315405,"clinically
unexplored",2212
0.435270566,"clinically
unexplored",2213
0.4351497554,"clinically
unexplored",2214
0.435089696,"clinically
unexplored",2215
0.434721371,"clinically
unexplored",2216
0.4346238795,"clinically
unexplored",2217
0.434558067,"clinically
unexplored",2218
0.4341472948,"clinically
unexplored",2219
0.433857868,"clinically
unexplored",2220
0.433801813,"clinically
unexplored",2221
0.433797413,"clinically
unexplored",2222
0.433644167,"clinically
unexplored",2223
0.4336248806,"clinically
unexplored",2224
0.4334613657,"clinically
unexplored",2225
0.433185227,"clinically
unexplored",2226
0.43287845,"clinically
unexplored",2227
0.432705092,"clinically
unexplored",2228
0.4326795305,"clinically
unexplored",2229
0.432000731,"clinically
unexplored",2230
0.431961744,"clinically
unexplored",2231
0.431741895281453,"clinically
unexplored",2232
0.4316411776,"clinically
unexplored",2233
0.43133344,"clinically
unexplored",2234
0.431326685,"clinically
unexplored",2235
0.431324137,"clinically
unexplored",2236
0.4312663183,"clinically
unexplored",2237
0.431169383,"clinically
unexplored",2238
0.4309338626,"clinically
unexplored",2239
0.43091328094,"clinically
unexplored",2240
0.430591811,"clinically
unexplored",2241
0.4305722326,"clinically
unexplored",2242
0.430510638,"clinically
unexplored",2243
0.4304728135,"clinically
unexplored",2244
0.430450325,"clinically
unexplored",2245
0.4303748998,"clinically
unexplored",2246
0.43032157075,"clinically
unexplored",2247
0.43017590552,"clinically
unexplored",2248
0.42998934243,"Known IO
targets",2249
0.429745692,"clinically
unexplored",2250
0.42962034,"clinically
unexplored",2251
0.4295431535,"clinically
unexplored",2252
0.4294405772,"clinically
unexplored",2253
0.4294321013,"clinically
unexplored",2254
0.428859007,"clinically
unexplored",2255
0.42874499,"clinically
unexplored",2256
0.428638107,"clinically
unexplored",2257
0.42857728106,"clinically
unexplored",2258
0.42856966802,"clinically
unexplored",2259
0.428385391,"clinically
unexplored",2260
0.428135632,"clinically
unexplored",2261
0.4280958272,"clinically
unexplored",2262
0.4280054809,"clinically
unexplored",2263
0.42777744,"clinically
unexplored",2264
0.427711057,"clinically
unexplored",2265
0.4276987484,"clinically
unexplored",2266
0.42754816094,"clinically
unexplored",2267
0.4273437107,"clinically
unexplored",2268
0.42725858014,"clinically
unexplored",2269
0.42711732498,"clinically
unexplored",2270
0.427003382,"clinically
unexplored",2271
0.426934832,"clinically
unexplored",2272
0.426727735,"clinically
unexplored",2273
0.426727308,"clinically
unexplored",2274
0.4264272515,"clinically
unexplored",2275
0.42634213014,"clinically
unexplored",2276
0.426337504,"clinically
unexplored",2277
0.426326179,"clinically
unexplored",2278
0.4261628438,"clinically
unexplored",2279
0.425982691,"clinically
unexplored",2280
0.4259759296,"clinically
unexplored",2281
0.4259067416,"clinically
unexplored",2282
0.425830469,"clinically
unexplored",2283
0.425733908,"clinically
unexplored",2284
0.425711512,"clinically
unexplored",2285
0.4257096725,"clinically
unexplored",2286
0.42527481014,"clinically
unexplored",2287
0.425198422,"clinically
unexplored",2288
0.425163553,"clinically
unexplored",2289
0.42510878822,"clinically
unexplored",2290
0.42501294076,"clinically
unexplored",2291
0.4249184626,"clinically
unexplored",2292
0.4247223438,"clinically
unexplored",2293
0.424624287,"clinically
unexplored",2294
0.424502227,"clinically
unexplored",2295
0.424480139,"clinically
unexplored",2296
0.42421827405,"clinically
unexplored",2297
0.423960270633,"clinically
unexplored",2298
0.4236762943,"clinically
unexplored",2299
0.423672428,"clinically
unexplored",2300
0.4232951211,"clinically
unexplored",2301
0.423222323,"clinically
unexplored",2302
0.423169329,"clinically
unexplored",2303
0.42313464144,"clinically
unexplored",2304
0.4231210843,"clinically
unexplored",2305
0.422962107,"clinically
unexplored",2306
0.422643718,"clinically
unexplored",2307
0.42254623092,"clinically
unexplored",2308
0.42243550857,"clinically
unexplored",2309
0.422421027,"clinically
unexplored",2310
0.4224006259,"clinically
unexplored",2311
0.422217194,"clinically
unexplored",2312
0.42211257018,"clinically
unexplored",2313
0.421997699,"clinically
unexplored",2314
0.421801639165,"clinically
unexplored",2315
0.42159292047,"clinically
unexplored",2316
0.4215818864,"clinically
unexplored",2317
0.42153693355,"clinically
unexplored",2318
0.4214615146,"clinically
unexplored",2319
0.42144094578,"clinically
unexplored",2320
0.421379616,"clinically
unexplored",2321
0.4212494036,"clinically
unexplored",2322
0.421237583,"clinically
unexplored",2323
0.421189218,"clinically
unexplored",2324
0.421169077,"clinically
unexplored",2325
0.42109243,"clinically
unexplored",2326
0.421034538,"clinically
unexplored",2327
0.421006064,"clinically
unexplored",2328
0.42095275082,"clinically
unexplored",2329
0.420852602,"clinically
unexplored",2330
0.420802671,"clinically
unexplored",2331
0.420748519,"clinically
unexplored",2332
0.420521117,"clinically
unexplored",2333
0.420459572,"clinically
unexplored",2334
0.4204453037,"clinically
unexplored",2335
0.4203942575,"clinically
unexplored",2336
0.4203015884,"clinically
unexplored",2337
0.420297391815,"clinically
unexplored",2338
0.4202801656,"clinically
unexplored",2339
0.420107406,"clinically
unexplored",2340
0.4200900884,"clinically
unexplored",2341
0.42005834258,"clinically
unexplored",2342
0.4199521852,"Known IO
targets",2343
0.41985299437,"clinically
unexplored",2344
0.4196917264,"clinically
unexplored",2345
0.4195486716,"clinically
unexplored",2346
0.4190368905,"clinically
unexplored",2347
0.41875958456,"clinically
unexplored",2348
0.418724413470031,"clinically
unexplored",2349
0.418679632,"clinically
unexplored",2350
0.418603416,"clinically
unexplored",2351
0.418576203,"clinically
unexplored",2352
0.41848728764,"clinically
unexplored",2353
0.4183904956,"Known IO
targets",2354
0.4182496056,"clinically
unexplored",2355
0.418096971,"clinically
unexplored",2356
0.4179776698,"clinically
unexplored",2357
0.4175508495,"clinically
unexplored",2358
0.4175356602,"clinically
unexplored",2359
0.4172936693,"clinically
unexplored",2360
0.417186409,"clinically
unexplored",2361
0.417116156,"clinically
unexplored",2362
0.417075887,"clinically
unexplored",2363
0.417008147,"clinically
unexplored",2364
0.41682065,"clinically
unexplored",2365
0.4166278965,"clinically
unexplored",2366
0.4165470815,"clinically
unexplored",2367
0.41634201161,"clinically
unexplored",2368
0.416253844,"clinically
unexplored",2369
0.4159191796,"clinically
unexplored",2370
0.4157967805,"clinically
unexplored",2371
0.4156146014,"clinically
unexplored",2372
0.41553242552,"clinically
unexplored",2373
0.41533797271,"clinically
unexplored",2374
0.4152055782,"clinically
unexplored",2375
0.415043897,"clinically
unexplored",2376
0.4150200234,"clinically
unexplored",2377
0.4148659784,"clinically
unexplored",2378
0.4148211473,"clinically
unexplored",2379
0.414617095,"clinically
unexplored",2380
0.41439284,"clinically
unexplored",2381
0.414014855,"clinically
unexplored",2382
0.413939822,"clinically
unexplored",2383
0.413828569,"clinically
unexplored",2384
0.413708475,"clinically
unexplored",2385
0.4137036867,"clinically
unexplored",2386
0.4136275912,"clinically
unexplored",2387
0.413581452,"clinically
unexplored",2388
0.4135093394,"clinically
unexplored",2389
0.413492947,"clinically
unexplored",2390
0.413409063,"clinically
unexplored",2391
0.413289042,"clinically
unexplored",2392
0.413234297,"clinically
unexplored",2393
0.4132200224,"clinically
unexplored",2394
0.4132104496,"clinically
unexplored",2395
0.4130803673,"clinically
unexplored",2396
0.413064319,"clinically
unexplored",2397
0.413056342,"clinically
unexplored",2398
0.4130056265,"clinically
unexplored",2399
0.412723091,"clinically
unexplored",2400
0.41248362874,"clinically
unexplored",2401
0.412329759,"clinically
unexplored",2402
0.4122574395,"clinically
unexplored",2403
0.412157433,"clinically
unexplored",2404
0.411948273,"clinically
unexplored",2405
0.411882103,"clinically
unexplored",2406
0.41172195321,"clinically
unexplored",2407
0.411653503,"clinically
unexplored",2408
0.41160785145,"clinically
unexplored",2409
0.41155880195,"clinically
unexplored",2410
0.4113826205,"clinically
unexplored",2411
0.4113276315,"clinically
unexplored",2412
0.411244565,"clinically
unexplored",2413
0.4112092824,"clinically
unexplored",2414
0.411187727,"clinically
unexplored",2415
0.4111438405,"clinically
unexplored",2416
0.4108039465,"clinically
unexplored",2417
0.410611177,"clinically
unexplored",2418
0.4105259714,"clinically
unexplored",2419
0.41044821134,"Known IO
targets",2420
0.410261412,"clinically
unexplored",2421
0.410232388,"clinically
unexplored",2422
0.410210055,"clinically
unexplored",2423
0.410070696,"clinically
unexplored",2424
0.4100626246,"clinically
unexplored",2425
0.4100517388,"clinically
unexplored",2426
0.4099924352,"clinically
unexplored",2427
0.4099695316,"clinically
unexplored",2428
0.40995571146,"clinically
unexplored",2429
0.4096900875,"clinically
unexplored",2430
0.409521627,"clinically
unexplored",2431
0.408876572,"clinically
unexplored",2432
0.408874813,"clinically
unexplored",2433
0.408736207,"clinically
unexplored",2434
0.40859686997,"clinically
unexplored",2435
0.4085606294,"clinically
unexplored",2436
0.4085162736,"clinically
unexplored",2437
0.4081250125,"clinically
unexplored",2438
0.40789911652,"clinically
unexplored",2439
0.407898399,"clinically
unexplored",2440
0.4077511447,"clinically
unexplored",2441
0.407549883,"clinically
unexplored",2442
0.4073046397,"clinically
unexplored",2443
0.407295714,"clinically
unexplored",2444
0.40709822176,"clinically
unexplored",2445
0.407056414,"clinically
unexplored",2446
0.406992593,"clinically
unexplored",2447
0.4068450629,"clinically
unexplored",2448
0.4067150892,"clinically
unexplored",2449
0.406572235,"clinically
unexplored",2450
0.40655503599,"clinically
unexplored",2451
0.4061381966,"clinically
unexplored",2452
0.405987949,"clinically
unexplored",2453
0.405964549123,"clinically
unexplored",2454
0.405925707,"clinically
unexplored",2455
0.40588049,"clinically
unexplored",2456
0.40581211146,"clinically
unexplored",2457
0.4057905956,"clinically
unexplored",2458
0.4057376285,"clinically
unexplored",2459
0.4057279535,"clinically
unexplored",2460
0.405646501,"clinically
unexplored",2461
0.4053690625,"clinically
unexplored",2462
0.40519221045,"clinically
unexplored",2463
0.40510243,"clinically
unexplored",2464
0.404938241,"clinically
unexplored",2465
0.404900791,"clinically
unexplored",2466
0.4048369958881,"Known IO
targets",2467
0.4047077385,"clinically
unexplored",2468
0.4044000354,"clinically
unexplored",2469
0.404319804,"clinically
unexplored",2470
0.404043408,"clinically
unexplored",2471
0.403817009,"clinically
unexplored",2472
0.4035560144,"clinically
unexplored",2473
0.4035048158,"clinically
unexplored",2474
0.403411104,"clinically
unexplored",2475
0.403285267,"clinically
unexplored",2476
0.4032657375,"clinically
unexplored",2477
0.4031976401,"clinically
unexplored",2478
0.403148569,"clinically
unexplored",2479
0.4028197225,"clinically
unexplored",2480
0.40280389554,"clinically
unexplored",2481
0.40261198141,"clinically
unexplored",2482
0.4024297387,"clinically
unexplored",2483
0.402379391,"clinically
unexplored",2484
0.40222255436,"clinically
unexplored",2485
0.402195655,"clinically
unexplored",2486
0.402138738,"Known IO
targets",2487
0.401923958,"clinically
unexplored",2488
0.4018817648932,"clinically
unexplored",2489
0.4018223563,"clinically
unexplored",2490
0.401782467,"Known IO
targets",2491
0.401746168,"clinically
unexplored",2492
0.4016937332,"clinically
unexplored",2493
0.401691614,"clinically
unexplored",2494
0.401627961,"clinically
unexplored",2495
0.4014130795,"clinically
unexplored",2496
0.40123825962,"clinically
unexplored",2497
0.40112985268,"clinically
unexplored",2498
0.40111711928,"clinically
unexplored",2499
0.4010741804,"clinically
unexplored",2500
0.400842418,"clinically
unexplored",2501
0.400771977,"clinically
unexplored",2502
0.40043007946,"clinically
unexplored",2503
0.400392328,"clinically
unexplored",2504
0.400384528,"clinically
unexplored",2505
0.400286944679,"clinically
unexplored",2506
0.400013494,"clinically
unexplored",2507
0.39983016287,"clinically
unexplored",2508
0.3998172517,"clinically
unexplored",2509
0.3996695081,"clinically
unexplored",2510
0.3992598011767,"clinically
unexplored",2511
0.399018376,"clinically
unexplored",2512
0.3986267039,"clinically
unexplored",2513
0.398518782,"clinically
unexplored",2514
0.39850000372,"clinically
unexplored",2515
0.3983511456,"clinically
unexplored",2516
0.398265026,"clinically
unexplored",2517
0.3981923824,"clinically
unexplored",2518
0.39817556294,"clinically
unexplored",2519
0.39811629,"clinically
unexplored",2520
0.39783399655,"clinically
unexplored",2521
0.39775399343,"clinically
unexplored",2522
0.397725619,"clinically
unexplored",2523
0.3974484314,"clinically
unexplored",2524
0.397401076,"clinically
unexplored",2525
0.3971958858,"clinically
unexplored",2526
0.39714879713,"clinically
unexplored",2527
0.397074072,"clinically
unexplored",2528
0.3970497696,"clinically
unexplored",2529
0.397023257,"clinically
unexplored",2530
0.396858858,"clinically
unexplored",2531
0.3967636682,"clinically
unexplored",2532
0.3965875783,"clinically
unexplored",2533
0.3965649828,"clinically
unexplored",2534
0.39637777856,"clinically
unexplored",2535
0.3961783456,"clinically
unexplored",2536
0.39615534,"clinically
unexplored",2537
0.39614393699,"clinically
unexplored",2538
0.3961286,"clinically
unexplored",2539
0.395755686,"clinically
unexplored",2540
0.395618248,"clinically
unexplored",2541
0.3955938537,"clinically
unexplored",2542
0.39520278,"clinically
unexplored",2543
0.395192929,"clinically
unexplored",2544
0.394992371,"clinically
unexplored",2545
0.39498227987,"clinically
unexplored",2546
0.3949688577,"clinically
unexplored",2547
0.39493039,"clinically
unexplored",2548
0.394602825,"clinically
unexplored",2549
0.39428617636,"clinically
unexplored",2550
0.394243385,"clinically
unexplored",2551
0.3942233294,"clinically
unexplored",2552
0.3941838292,"clinically
unexplored",2553
0.3940807466,"clinically
unexplored",2554
0.393781417,"clinically
unexplored",2555
0.3936605278,"clinically
unexplored",2556
0.39352314851,"clinically
unexplored",2557
0.393430718,"clinically
unexplored",2558
0.39334901523,"clinically
unexplored",2559
0.3931981424,"clinically
unexplored",2560
0.393091713,"clinically
unexplored",2561
0.3930128994,"clinically
unexplored",2562
0.3929768642,"clinically
unexplored",2563
0.3929568224,"clinically
unexplored",2564
0.3928429056,"clinically
unexplored",2565
0.3925659149,"clinically
unexplored",2566
0.39241982,"clinically
unexplored",2567
0.392333696,"clinically
unexplored",2568
0.392204757,"clinically
unexplored",2569
0.39217636966,"clinically
unexplored",2570
0.39214992083,"clinically
unexplored",2571
0.392082564,"clinically
unexplored",2572
0.392065196,"clinically
unexplored",2573
0.392029132,"clinically
unexplored",2574
0.39197918,"clinically
unexplored",2575
0.3918657919,"clinically
unexplored",2576
0.39173489916,"clinically
unexplored",2577
0.391729830136,"clinically
unexplored",2578
0.391710652,"clinically
unexplored",2579
0.3915045757,"clinically
unexplored",2580
0.391392055,"clinically
unexplored",2581
0.391336604677,"clinically
unexplored",2582
0.3911176414,"clinically
unexplored",2583
0.391052168724,"clinically
unexplored",2584
0.3905526475,"clinically
unexplored",2585
0.390428393,"clinically
unexplored",2586
0.3903538681,"clinically
unexplored",2587
0.390314236,"clinically
unexplored",2588
0.39017758,"clinically
unexplored",2589
0.390153576,"clinically
unexplored",2590
0.390098904,"clinically
unexplored",2591
0.3898584385,"clinically
unexplored",2592
0.38979590665,"clinically
unexplored",2593
0.3896492066,"clinically
unexplored",2594
0.38960756466,"clinically
unexplored",2595
0.3895955232,"clinically
unexplored",2596
0.3895443262,"clinically
unexplored",2597
0.389312477,"clinically
unexplored",2598
0.389138524,"clinically
unexplored",2599
0.389091464,"clinically
unexplored",2600
0.38906822606,"clinically
unexplored",2601
0.38905904668,"clinically
unexplored",2602
0.389013575114,"clinically
unexplored",2603
0.388947715,"clinically
unexplored",2604
0.388512444,"clinically
unexplored",2605
0.388095638,"clinically
unexplored",2606
0.38806664505,"clinically
unexplored",2607
0.387971437,"clinically
unexplored",2608
0.387869896683,"clinically
unexplored",2609
0.3878682803,"clinically
unexplored",2610
0.387812012,"clinically
unexplored",2611
0.387807497,"clinically
unexplored",2612
0.3877815385,"clinically
unexplored",2613
0.38775849765,"clinically
unexplored",2614
0.3877483734,"clinically
unexplored",2615
0.387741634,"clinically
unexplored",2616
0.38773332911,"clinically
unexplored",2617
0.387732058121,"clinically
unexplored",2618
0.38760417698,"clinically
unexplored",2619
0.387580627,"clinically
unexplored",2620
0.38748493713,"clinically
unexplored",2621
0.3874230885,"clinically
unexplored",2622
0.38722475748,"clinically
unexplored",2623
0.387202985,"clinically
unexplored",2624
0.3870989494,"clinically
unexplored",2625
0.38706737388,"clinically
unexplored",2626
0.38678498862,"clinically
unexplored",2627
0.3861751265,"clinically
unexplored",2628
0.386161523,"clinically
unexplored",2629
0.38611184695,"clinically
unexplored",2630
0.385921924,"clinically
unexplored",2631
0.385610757,"clinically
unexplored",2632
0.3855125114,"clinically
unexplored",2633
0.385501541,"clinically
unexplored",2634
0.385288159,"clinically
unexplored",2635
0.3850648415,"clinically
unexplored",2636
0.385045856,"clinically
unexplored",2637
0.38499634995,"clinically
unexplored",2638
0.384960063,"Known IO
targets",2639
0.384907866,"clinically
unexplored",2640
0.38489655,"clinically
unexplored",2641
0.38488183787,"clinically
unexplored",2642
0.38447139806,"clinically
unexplored",2643
0.384322509,"clinically
unexplored",2644
0.384301505,"clinically
unexplored",2645
0.384261993,"clinically
unexplored",2646
0.3841676355,"clinically
unexplored",2647
0.38412082574,"clinically
unexplored",2648
0.3840232522,"clinically
unexplored",2649
0.383957047,"clinically
unexplored",2650
0.38383174636,"clinically
unexplored",2651
0.38374068003,"clinically
unexplored",2652
0.383713870617,"clinically
unexplored",2653
0.38357330368,"clinically
unexplored",2654
0.383454537,"clinically
unexplored",2655
0.38339933361,"clinically
unexplored",2656
0.3832125576,"clinically
unexplored",2657
0.38310720376,"clinically
unexplored",2658
0.383052466,"clinically
unexplored",2659
0.3829092314,"clinically
unexplored",2660
0.3828261475,"clinically
unexplored",2661
0.382731814,"clinically
unexplored",2662
0.38270713866,"clinically
unexplored",2663
0.382661325917,"clinically
unexplored",2664
0.3825408752,"clinically
unexplored",2665
0.38244951057,"clinically
unexplored",2666
0.382352384,"clinically
unexplored",2667
0.38231124835,"clinically
unexplored",2668
0.382185565,"clinically
unexplored",2669
0.38208907823,"clinically
unexplored",2670
0.382074664,"clinically
unexplored",2671
0.3820737128,"clinically
unexplored",2672
0.38195731167,"clinically
unexplored",2673
0.381755382,"clinically
unexplored",2674
0.381725085,"clinically
unexplored",2675
0.381716948,"clinically
unexplored",2676
0.381662733,"clinically
unexplored",2677
0.3814164152,"clinically
unexplored",2678
0.381405248,"clinically
unexplored",2679
0.3813415082,"clinically
unexplored",2680
0.380967677,"clinically
unexplored",2681
0.380867149,"clinically
unexplored",2682
0.3805293033,"Known IO
targets",2683
0.380476139,"clinically
unexplored",2684
0.3802126,"clinically
unexplored",2685
0.3800438946,"clinically
unexplored",2686
0.3799649045,"Known IO
targets",2687
0.3799031798,"clinically
unexplored",2688
0.379770729,"clinically
unexplored",2689
0.379661228,"clinically
unexplored",2690
0.379433494,"clinically
unexplored",2691
0.37939110638,"clinically
unexplored",2692
0.379276185,"clinically
unexplored",2693
0.3792275406,"clinically
unexplored",2694
0.37918452712,"clinically
unexplored",2695
0.3791513074,"clinically
unexplored",2696
0.37911750656,"clinically
unexplored",2697
0.3790898317,"clinically
unexplored",2698
0.378982399,"clinically
unexplored",2699
0.3789016626,"clinically
unexplored",2700
0.37886219068,"clinically
unexplored",2701
0.3788373458,"clinically
unexplored",2702
0.3785244273,"clinically
unexplored",2703
0.37845264624,"clinically
unexplored",2704
0.3783976193,"clinically
unexplored",2705
0.378381305,"clinically
unexplored",2706
0.3783452015,"clinically
unexplored",2707
0.378131517,"clinically
unexplored",2708
0.37807629005,"clinically
unexplored",2709
0.378065209,"clinically
unexplored",2710
0.37798051693,"clinically
unexplored",2711
0.37798011087,"clinically
unexplored",2712
0.377930883,"clinically
unexplored",2713
0.37771521737534,"clinically
unexplored",2714
0.377651407,"clinically
unexplored",2715
0.3771511212,"clinically
unexplored",2716
